hea_id,cas_id,case_number,cth_id,courthouse_name,ctr_id,courtroom_name,start_ts,end_ts,usr_id,defendant_name,judge_name
23984365,9591508,T201104224,47,EXETER,227,5,2011-10-09T04:41:00.000z,2011-10-09T05:41:00.000z,241,Dexter,HIS HONOUR JUDGE Orr
23985915,9592115,T201004262,47,EXETER,227,5,2010-12-06T10:18:53.000z,2010-12-06T11:18:53.000z,241,Ariya,NONE
23989233,9593432,T201504344,47,EXETER,230,8,2015-05-16T10:43:28.000z,2015-05-16T11:43:28.000z,-101,Meadow,NONE
24001228,9598234,T201704644,47,EXETER,220,10,2017-08-24T10:10:20.000z,2017-08-24T11:10:20.000z,-101,Remi,HER HONOUR JUDGE Harmon
24004685,9599606,T201304730,47,EXETER,229,7,2013-03-06T02:23:41.000z,2013-03-06T03:23:41.000z,83,Creed,His Honour Judge Rogers
24014498,9603527,T201404975,47,EXETER,227,5,2014-04-05T05:28:32.000z,2014-04-05T06:28:32.000z,221,Orlando,Default, Judge
24015204,9603812,T201104993,47,EXETER,230,8,2011-09-11T10:05:34.000z,2011-09-11T11:05:34.000z,-101,Aleena,HIS HONOUR JUDGE Gonzalez
24024188,9607455,T202205220,47,EXETER,229,7,2022-05-31T11:39:59.000z,2022-05-31T12:39:59.000z,585,Denise,His Honour Judge Pittman
24027318,9608717,T202005299,47,EXETER,222,12,2020-06-12T18:10:19.000z,2020-06-12T19:10:19.000z,645,Kade,His Honour Judge Simon
24038032,9612971,T201805565,47,EXETER,227,5,2018-01-11T20:15:05.000z,2018-01-11T21:15:05.000z,221,Guillermo,Default, Judge
24052222,9618633,T201605919,47,EXETER,229,7,2016-08-06T06:52:30.000z,2016-08-06T07:52:30.000z,-101,Louie,His Honour Judge Adams
24057044,9620580,T201106041,47,EXETER,230,8,2011-10-08T01:29:55.000z,2011-10-08T02:29:55.000z,241,Felix,His Honour Judge Bonilla
24069046,9625390,T202106341,47,EXETER,231,9,2021-06-04T00:01:56.000z,2021-06-04T01:01:56.000z,241,Dallas,Hickman KC
24081079,9630221,T202006643,47,EXETER,227,5,2020-09-26T14:23:51.000z,2020-09-26T15:23:51.000z,241,Anya,Her Honour Judge Barton
24108775,9641268,T201107334,47,EXETER,221,11,2011-03-09T07:32:29.000z,2011-03-09T08:32:29.000z,221,Crosby,Her Honour Judge Gates
24113690,9643241,T201607457,47,EXETER,225,3,2016-08-05T13:03:15.000z,2016-08-05T14:03:15.000z,241,Baker,THE RECORDER OF EXETER
24118366,9645091,T201007573,47,EXETER,230,8,2010-12-22T10:28:59.000z,2010-12-22T11:28:59.000z,83,Marlee,THE RECORDER OF EXETER
24138808,9653278,T202108084,47,EXETER,228,6,2021-10-21T22:50:24.000z,2021-10-21T23:50:24.000z,-101,Rylan,His Honour Judge Farrell
24144773,9655630,T202108231,47,EXETER,224,2,2021-07-30T08:48:59.000z,2021-07-30T09:48:59.000z,587,Paris,N/A
24161110,9662164,T201108640,47,EXETER,224,2,2011-11-27T06:18:33.000z,2011-11-27T07:18:33.000z,221,Frankie,Default, Judge
24165905,9664094,T202108760,47,EXETER,225,3,2021-02-05T17:36:43.000z,2021-02-05T18:36:43.000z,761,Bowen,Her Honour Judge Stone
24172710,9666780,T201908928,47,EXETER,226,4,2019-05-15T12:15:06.000z,2019-05-15T13:15:06.000z,587,Elisabeth,His Honour Judge Lynch
24186087,9672128,T202309262,47,EXETER,222,12,2023-05-16T12:07:50.000z,2023-05-16T13:07:50.000z,221,Harry,N/A
24190125,9673741,T202009363,47,EXETER,221,11,2020-03-13T20:32:58.000z,2020-03-13T21:32:58.000z,761,Curtis,HIS HONOUR JUDGE Macdonald
24197459,9676656,T202309545,47,EXETER,230,8,2023-05-19T04:45:12.000z,2023-05-19T05:45:12.000z,221,Cynthia,N/A
24200989,9678040,T201509632,47,EXETER,227,5,2015-12-09T17:12:01.000z,2015-12-09T18:12:01.000z,83,Naomi,Default, Judge
24222056,9686481,T202410159,47,EXETER,225,3,2024-05-29T01:22:48.000z,2024-05-29T02:22:48.000z,221,Alaia,HER HONOUR JUDGE Aguilar
24222631,9686713,T201610174,47,EXETER,224,2,2016-06-20T19:05:14.000z,2016-06-20T20:05:14.000z,241,Trent,NONE
24226771,9688357,T201210277,47,EXETER,224,2,2012-06-18T11:48:16.000z,2012-06-18T12:48:16.000z,221,Larry,NONE
24229820,9689591,T201410354,47,EXETER,229,7,2014-06-10T15:02:56.000z,2014-06-10T16:02:56.000z,221,Hadley,HIS HONOUR JUDGE Velasquez
24242080,9694500,T200900261,8,BIRMINGHAM,36,8,2009-08-05T06:25:15.000z,2009-08-05T07:25:15.000z,61,Mohammed,HIS HONOUR JUDGE Schultz
24319501,9725447,T201202195,8,BIRMINGHAM,33,5,2012-09-03T04:28:05.000z,2012-09-03T05:28:05.000z,784,Imani,Bender KC
24338743,9733155,T202402676,8,BIRMINGHAM,37,9,2024-12-30T17:50:57.000z,2024-12-30T18:50:57.000z,286,Morgan,His Honour Judge Willis
24413233,9763005,T201804542,8,BIRMINGHAM,30,2,2018-06-14T19:04:06.000z,2018-06-14T20:04:06.000z,286,Amalia,HER HONOUR JUDGE Ashley
24434906,9771585,T202205078,8,BIRMINGHAM,36,8,2022-06-11T17:45:05.000z,2022-06-11T18:45:05.000z,61,Elliott,NONE
24547545,9816644,T200907895,8,BIRMINGHAM,32,4,2009-03-14T01:30:10.000z,2009-03-14T02:30:10.000z,286,Eve,His Honour Judge Aguilar
24601437,9838183,T201209241,8,BIRMINGHAM,29,12,2012-06-24T16:54:34.000z,2012-06-24T17:54:34.000z,286,Sylas,THE RECORDER OF BIRMINGHAM
24615573,9843869,T201809596,8,BIRMINGHAM,27,10,2018-09-29T14:16:34.000z,2018-09-29T15:16:34.000z,566,Daniella,NONE
24691772,9874465,T201701908,108,PRESTON,560,6,2017-10-08T17:25:45.000z,2017-10-08T18:25:45.000z,621,Dariel,HIS HONOUR JUDGE Delacruz
24792890,9914830,T201404431,108,PRESTON,562,8,2014-12-17T20:00:25.000z,2014-12-17T21:00:25.000z,843,Thea,Thompson QC
24853031,9938878,T201405934,108,PRESTON,557,3,2014-11-13T15:06:57.000z,2014-11-13T16:06:57.000z,708,Dakota,N/A
24939551,9973484,T201000097,13,BOURNEMOUTH CROWN AND COUNTY COURTS,68,8,2010-03-23T09:00:00.000z,2010-03-23T10:00:00.000z,286,Alaina,HER HONOUR JUDGE Hendrix
24946331,9976202,T202400266,13,BOURNEMOUTH CROWN AND COUNTY COURTS,66,6,2024-04-22T03:37:22.000z,2024-04-22T04:37:22.000z,-101,Gabriela,N/A
24971089,9986066,T201600883,13,BOURNEMOUTH CROWN AND COUNTY COURTS,62,2,2016-09-12T18:00:12.000z,2016-09-12T19:00:12.000z,221,Yaretzi,THE RECORDER OF BOURNEMOUTH CROWN AND COUNTY COURTS
24974232,9987329,T201500962,13,BOURNEMOUTH CROWN AND COUNTY COURTS,67,7,2015-09-30T19:20:40.000z,2015-09-30T20:20:40.000z,221,Wayne,N/A
24975252,9987747,T201700988,13,BOURNEMOUTH CROWN AND COUNTY COURTS,65,5,2017-04-23T19:55:14.000z,2017-04-23T20:55:14.000z,221,Freyja,His Honour Judge Andersen
24982592,9990643,T201701169,13,BOURNEMOUTH CROWN AND COUNTY COURTS,58,101,2017-03-20T01:55:58.000z,2017-03-20T02:55:58.000z,221,Lila,THE RECORDER OF BOURNEMOUTH CROWN AND COUNTY COURTS
24996724,9996290,T201601522,13,BOURNEMOUTH CROWN AND COUNTY COURTS,64,4,2016-01-26T09:31:19.000z,2016-01-26T10:31:19.000z,221,Matilda,Oliver QC
25004637,9999454,T201201720,13,BOURNEMOUTH CROWN AND COUNTY COURTS,60,103,2012-05-23T17:59:20.000z,2012-05-23T18:59:20.000z,221,Kairi,Blevins KC
25015047,10003663,T201301983,13,BOURNEMOUTH CROWN AND COUNTY COURTS,68,8,2013-03-18T08:48:42.000z,2013-03-18T09:48:42.000z,-101,Keilani,HIS HONOUR JUDGE Trevino
25029336,10009381,T201902340,13,BOURNEMOUTH CROWN AND COUNTY COURTS,60,103,2019-11-12T00:06:30.000z,2019-11-12T01:06:30.000z,701,Cruz,N/A
25031187,10010105,T202302385,13,BOURNEMOUTH CROWN AND COUNTY COURTS,64,4,2023-05-31T01:12:04.000z,2023-05-31T02:12:04.000z,638,Nora,NONE
25033084,10010861,T201102433,13,BOURNEMOUTH CROWN AND COUNTY COURTS,67,7,2011-02-24T18:38:27.000z,2011-02-24T19:38:27.000z,241,Zayne,His Honour Judge Yoder
25055848,10019973,T201903002,13,BOURNEMOUTH CROWN AND COUNTY COURTS,63,3,2019-09-03T12:28:24.000z,2019-09-03T13:28:24.000z,286,Lilliana,Default, Judge
25062080,10022497,T201503160,13,BOURNEMOUTH CROWN AND COUNTY COURTS,57,1,2015-04-30T02:16:58.000z,2015-04-30T03:16:58.000z,-101,Gabrielle,NONE
25072425,10026632,T202203418,13,BOURNEMOUTH CROWN AND COUNTY COURTS,57,1,2022-09-01T18:27:41.000z,2022-09-01T19:27:41.000z,568,Ruben,NONE
25094456,10035489,T201503972,13,BOURNEMOUTH CROWN AND COUNTY COURTS,63,3,2015-03-28T15:29:25.000z,2015-03-28T16:29:25.000z,221,Jose,His Honour Judge Terrell
25110158,10041779,T201704365,13,BOURNEMOUTH CROWN AND COUNTY COURTS,64,4,2017-06-10T02:59:12.000z,2017-06-10T03:59:12.000z,-101,Hugo,Durham QC
25113074,10042935,T202104437,13,BOURNEMOUTH CROWN AND COUNTY COURTS,65,5,2021-10-10T15:05:44.000z,2021-10-10T16:05:44.000z,221,Royalty,Her Honour Judge Butler
25113119,10042954,T202404438,13,BOURNEMOUTH CROWN AND COUNTY COURTS,63,3,2024-10-28T07:43:06.000z,2024-10-28T08:43:06.000z,-101,Seth,THE RECORDER OF BOURNEMOUTH CROWN AND COUNTY COURTS
25116647,10044385,T201504528,13,BOURNEMOUTH CROWN AND COUNTY COURTS,61,104,2015-12-11T02:37:52.000z,2015-12-11T03:37:52.000z,-101,Anakin,HIS HONOUR JUDGE Herrera
25129328,10049469,T201104846,13,BOURNEMOUTH CROWN AND COUNTY COURTS,59,102,2011-01-24T10:51:52.000z,2011-01-24T11:51:52.000z,241,Raya,Her Honour Judge Diaz
25146162,10056244,T201805269,13,BOURNEMOUTH CROWN AND COUNTY COURTS,58,101,2018-10-11T02:04:09.000z,2018-10-11T03:04:09.000z,241,Corinne,N/A
25153337,10059155,T201705451,13,BOURNEMOUTH CROWN AND COUNTY COURTS,67,7,2017-10-23T01:41:35.000z,2017-10-23T02:41:35.000z,221,Bethany,N/A
25185245,10071939,T201706250,13,BOURNEMOUTH CROWN AND COUNTY COURTS,66,6,2017-03-01T11:12:26.000z,2017-03-01T12:12:26.000z,82,Aileen,Powell QC
25191184,10074343,T202106400,13,BOURNEMOUTH CROWN AND COUNTY COURTS,60,103,2021-04-12T12:59:35.000z,2021-04-12T13:59:35.000z,221,Keith,Default, Judge
25211229,10082418,T201606905,13,BOURNEMOUTH CROWN AND COUNTY COURTS,61,104,2016-12-21T06:54:06.000z,2016-12-21T07:54:06.000z,-101,Athena,Default, Judge
25238077,10093137,T201507575,13,BOURNEMOUTH CROWN AND COUNTY COURTS,66,6,2015-06-22T04:46:39.000z,2015-06-22T05:46:39.000z,-101,Nathan,Her Honour Judge Douglas
25245714,10096183,T202107765,13,BOURNEMOUTH CROWN AND COUNTY COURTS,62,2,2021-08-13T09:16:43.000z,2021-08-13T10:16:43.000z,221,Kori,HIS HONOUR JUDGE Yoder
25248892,10097430,T202007843,13,BOURNEMOUTH CROWN AND COUNTY COURTS,57,1,2020-02-27T10:29:09.000z,2020-02-27T11:29:09.000z,221,Zaylee,Her Honour Judge Sanford
25257371,10100828,T201008056,13,BOURNEMOUTH CROWN AND COUNTY COURTS,64,4,2010-07-21T20:34:56.000z,2010-07-21T21:34:56.000z,-101,Amelia,Her Honour Judge Crawford
25276026,10108360,T202208526,13,BOURNEMOUTH CROWN AND COUNTY COURTS,59,102,2022-05-17T04:10:03.000z,2022-05-17T05:10:03.000z,221,Archie,HER HONOUR JUDGE Richardson
25286645,10112612,T201808792,13,BOURNEMOUTH CROWN AND COUNTY COURTS,66,6,2018-02-25T21:09:09.000z,2018-02-25T22:09:09.000z,-101,Rodney,Default, Judge
25295379,10116094,T201209010,13,BOURNEMOUTH CROWN AND COUNTY COURTS,65,5,2012-07-04T21:17:50.000z,2012-07-04T22:17:50.000z,221,Aaron,N/A
25296378,10116497,T201509035,13,BOURNEMOUTH CROWN AND COUNTY COURTS,64,4,2015-04-26T02:28:43.000z,2015-04-26T03:28:43.000z,221,Fiona,Her Honour Judge Hoffman
25299527,10117749,T201909113,13,BOURNEMOUTH CROWN AND COUNTY COURTS,58,101,2019-09-10T18:16:54.000z,2019-09-10T19:16:54.000z,-101,Maya,McConnell QC
25307771,10121105,T201509323,13,BOURNEMOUTH CROWN AND COUNTY COURTS,62,2,2015-04-27T12:37:56.000z,2015-04-27T13:37:56.000z,-101,Marie,NONE
25357067,10140746,T202300950,64,KINGSTON UPON THAMES,323,3,2023-05-05T06:47:34.000z,2023-05-05T07:47:34.000z,121,Samuel,THE RECORDER OF KINGSTON UPON THAMES
25397480,10156942,T201101963,64,KINGSTON UPON THAMES,321,12,2011-11-30T09:24:45.000z,2011-11-30T10:24:45.000z,783,Sergio,HER HONOUR JUDGE Carrillo
25436106,10172389,T201802928,64,KINGSTON UPON THAMES,319,10,2018-03-16T09:30:10.000z,2018-03-16T10:30:10.000z,423,Colin,NONE
25444639,10175811,T201603142,64,KINGSTON UPON THAMES,329,9,2016-11-07T01:16:09.000z,2016-11-07T02:16:09.000z,541,Nevaeh,NONE
25488012,10193142,T201904225,64,KINGSTON UPON THAMES,325,5,2019-04-20T11:30:44.000z,2019-04-20T12:30:44.000z,121,Paige,THE RECORDER OF KINGSTON UPON THAMES
25499650,10197794,T201504516,64,KINGSTON UPON THAMES,318,1,2015-09-21T11:28:04.000z,2015-09-21T12:28:04.000z,783,Lilah,THE RECORDER OF KINGSTON UPON THAMES
25569105,10225616,T201306255,64,KINGSTON UPON THAMES,319,10,2013-06-07T22:06:23.000z,2013-06-07T23:06:23.000z,592,Zechariah,Default, Judge
25600305,10238022,T201907030,64,KINGSTON UPON THAMES,319,10,2019-06-24T16:20:22.000z,2019-06-24T17:20:22.000z,592,Roland,THE RECORDER OF KINGSTON UPON THAMES
25602776,10239034,T202307093,64,KINGSTON UPON THAMES,325,5,2023-11-15T11:47:41.000z,2023-11-15T12:47:41.000z,592,Zaria,HER HONOUR JUDGE Mahoney
25678247,10269203,T201608979,64,KINGSTON UPON THAMES,327,7,2016-05-01T14:14:47.000z,2016-05-01T15:14:47.000z,541,Madeleine,Her Honour Judge Mora
25678572,10269331,T201608987,64,KINGSTON UPON THAMES,318,1,2016-04-19T01:45:31.000z,2016-04-19T02:45:31.000z,541,Samuel,NONE
25715095,10284055,T201900307,21,CARDIFF,116,3,2019-05-29T18:46:37.000z,2019-05-29T19:46:37.000z,221,Lyla,Her Honour Judge Thompson
25723741,10287517,T200900524,21,CARDIFF,115,2,2009-12-28T13:12:34.000z,2009-12-28T14:12:34.000z,221,Laylah,Bradley QC
25730791,10290338,T201400700,21,CARDIFF,118,5,2014-06-25T15:31:38.000z,2014-06-25T16:31:38.000z,241,Melina,His Honour Judge Bravo
25745777,10296296,T202001072,21,CARDIFF,117,4,2020-06-21T01:10:45.000z,2020-06-21T02:10:45.000z,142,Orlando,His Honour Judge Hunter
25776727,10308596,T201601841,21,CARDIFF,117,4,2016-07-06T16:49:10.000z,2016-07-06T17:49:10.000z,221,Emiliano,NONE
25778570,10309355,T202301888,21,CARDIFF,121,8,2023-06-27T01:29:47.000z,2023-06-27T02:29:47.000z,-101,Bruce,Gross QC
25783438,10311314,T201402011,21,CARDIFF,114,11,2014-01-22T04:16:35.000z,2014-01-22T05:16:35.000z,-101,Quinn,Default, Judge
25786756,10312643,T201502094,21,CARDIFF,119,6,2015-04-05T07:07:17.000z,2015-04-05T08:07:17.000z,241,Tanner,Default, Judge
25792568,10314980,T201602240,21,CARDIFF,115,2,2016-02-14T05:35:26.000z,2016-02-14T06:35:26.000z,-101,Paris,Default, Judge
25805598,10320192,T201202566,21,CARDIFF,123,CARDIFF_PORTABLE,2012-02-20T03:58:03.000z,2012-02-20T04:58:03.000z,241,Ayleen,N/A
25805743,10320244,T201602569,21,CARDIFF,116,3,2016-07-27T09:28:32.000z,2016-07-27T10:28:32.000z,726,Albert,His Honour Judge McMahon
25862911,10343157,T201704001,21,CARDIFF,119,6,2017-04-24T00:28:49.000z,2017-04-24T01:28:49.000z,401,Irene,Howell KC
25865357,10344123,T202304061,21,CARDIFF,114,11,2023-03-04T00:37:07.000z,2023-03-04T01:37:07.000z,241,Lydia,McCarty QC
25872082,10346820,T201604230,21,CARDIFF,113,106,2016-09-18T11:00:34.000z,2016-09-18T12:00:34.000z,726,Aziel,Her Honour Judge Jennings
25877991,10349178,T202204377,21,CARDIFF,114,11,2023-01-07T22:40:58.000z,2023-01-07T23:40:58.000z,241,Julissa,Lee KC
25882550,10351024,T201204493,21,CARDIFF,113,106,2012-12-12T10:27:32.000z,2012-12-12T11:27:32.000z,221,Lawson,Her Honour Judge Avery
25884901,10351981,T200904553,21,CARDIFF,112,1,2009-06-23T20:35:05.000z,2009-06-23T21:35:05.000z,-101,Murphy,HIS HONOUR JUDGE Brennan
25887200,10352919,T201904611,21,CARDIFF,121,8,2019-11-30T08:12:59.000z,2019-11-30T09:12:59.000z,221,Paislee,Salgado KC
25887704,10353116,T202404623,21,CARDIFF,115,2,2024-03-08T11:39:30.000z,2024-03-08T12:39:30.000z,562,Leif,Hardy KC
25929274,10369723,T202305661,21,CARDIFF,113,106,2023-06-17T01:34:06.000z,2023-06-17T02:34:06.000z,241,Sunny,N/A
25942228,10374933,T201705987,21,CARDIFF,123,CARDIFF_PORTABLE,2017-07-26T20:58:45.000z,2017-07-26T21:58:45.000z,241,Lainey,HIS HONOUR JUDGE Patrick
25953668,10379559,T201906276,21,CARDIFF,118,5,2019-11-02T04:35:50.000z,2019-11-02T05:35:50.000z,-101,Abdiel,His Honour Judge Bender
25954257,10379800,T202006291,21,CARDIFF,112,1,2020-03-27T21:38:14.000z,2020-03-27T22:38:14.000z,401,Caroline,Her Honour Judge Andrade
25959242,10381779,T201506415,21,CARDIFF,116,3,2015-12-27T16:03:45.000z,2015-12-27T17:03:45.000z,221,Vance,N/A
25980084,10390135,T201906937,21,CARDIFF,116,3,2019-08-18T20:46:36.000z,2019-08-18T21:46:36.000z,562,Lyric,HER HONOUR JUDGE Wade
25997581,10397198,T201007379,21,CARDIFF,113,106,2010-06-13T02:24:09.000z,2010-06-13T03:24:09.000z,401,Niklaus,HIS HONOUR JUDGE Montgomery
26004861,10400167,T201907564,21,CARDIFF,112,1,2019-11-23T21:21:37.000z,2019-11-23T22:21:37.000z,-101,Amber,THE RECORDER OF CARDIFF
26015174,10404277,T201707821,21,CARDIFF,112,1,2017-08-21T14:21:39.000z,2017-08-21T15:21:39.000z,401,Lillie,Default, Judge
26041173,10414608,T201208467,21,CARDIFF,117,4,2012-07-14T09:33:45.000z,2012-07-14T10:33:45.000z,221,Adler,His Honour Judge Hamilton
26050160,10418259,T201508695,21,CARDIFF,119,6,2015-07-12T07:11:54.000z,2015-07-12T08:11:54.000z,-101,Emery,Walters QC
26079265,10429989,T201709428,21,CARDIFF,120,7,2017-01-19T03:12:45.000z,2017-01-19T04:12:45.000z,221,Katalina,HER HONOUR JUDGE Glover
26082993,10431499,T202309522,21,CARDIFF,114,11,2023-05-14T19:14:44.000z,2023-05-14T20:14:44.000z,241,Kevin,NONE
26102411,10439217,T201200405,46,DURHAM,217,1,2012-12-05T04:28:14.000z,2012-12-05T05:28:14.000z,-101,Cora,HER HONOUR JUDGE Gordon
26109652,10442110,T200900586,46,DURHAM,217,1,2009-10-29T03:55:05.000z,2009-10-29T04:55:05.000z,341,Rachel,Default, Judge
26137194,10453115,T202201273,46,DURHAM,217,1,2022-11-07T00:41:49.000z,2022-11-07T01:41:49.000z,221,Hudson,Bernal QC
26149009,10457852,T202301569,46,DURHAM,218,2,2023-02-28T13:16:29.000z,2023-02-28T14:16:29.000z,-101,Mateo,N/A
