hea_id,start_ts,end_ts,usr_id,defendant_name,judge_name
8356747,2023-04-02T18:25:43.000z,2023-04-02T19:25:43.000z,544,Robert,NONE
8356828,2024-01-19T11:00:56.000z,2024-01-19T12:00:56.000z,574,Romina,Ramirez QC
8361265,2023-03-03T13:49:04.000z,2023-03-03T14:49:04.000z,574,Aziel,NONE
8366060,2023-10-26T17:25:26.000z,2023-10-26T18:25:26.000z,574,Dallas,HIS HONOUR JUDGE Drake
8370852,2023-09-30T07:44:35.000z,2023-09-30T08:44:35.000z,574,Ibrahim,THE RECORDER OF LEEDS
8372431,2023-09-26T02:03:00.000z,2023-09-26T03:03:00.000z,544,Elena,Wu QC
8393201,2024-01-21T06:15:48.000z,2024-01-21T07:15:48.000z,574,Cassidy,HER HONOUR JUDGE Peck
8399380,2023-03-26T05:21:27.000z,2023-03-26T06:21:27.000z,574,Asher,HER HONOUR JUDGE Shaffer
8401833,2023-05-23T03:46:01.000z,2023-05-23T04:46:01.000z,574,Jacoby,HIS HONOUR JUDGE Snyder
8406650,2023-06-27T06:04:08.000z,2023-06-27T07:04:08.000z,574,Briar,His Honour Judge Castillo
8432410,2024-03-21T17:51:24.000z,2024-03-21T18:51:24.000z,544,Tatum,His Honour Judge Robinson
8435439,2023-12-26T17:59:44.000z,2023-12-26T18:59:44.000z,544,Fabian,HIS HONOUR JUDGE McCarty
8440319,2023-11-01T13:52:47.000z,2023-11-01T14:52:47.000z,574,Miller,His Honour Judge Hess
8448818,2023-09-25T19:23:48.000z,2023-09-25T20:23:48.000z,574,Augustine,HER HONOUR JUDGE Branch
8452631,2023-05-24T01:01:01.000z,2023-05-24T02:01:01.000z,574,Yaretzi,N/A
8472606,2024-03-23T04:20:00.000z,2024-03-23T05:20:00.000z,574,Aniyah,NONE
8477557,2024-03-22T03:26:40.000z,2024-03-22T04:26:40.000z,574,Camryn,Duffy KC
9420624,2023-07-25T04:01:47.000z,2023-07-25T05:01:47.000z,345,Josue,HIS HONOUR JUDGE Lawson
9424119,2023-12-12T04:51:13.000z,2023-12-12T05:51:13.000z,764,Jamie,HER HONOUR JUDGE Cuevas
9431473,2023-11-05T11:33:23.000z,2023-11-05T12:33:23.000z,345,Jonathan,James QC
9438135,2023-05-25T10:32:41.000z,2023-05-25T11:32:41.000z,345,Milan,Her Honour Judge Hopkins
9439456,2023-07-17T08:15:48.000z,2023-07-17T09:15:48.000z,764,Yaretzi,Francis KC
9442955,2024-01-26T05:25:09.000z,2024-01-26T06:25:09.000z,764,Stella,Her Honour Judge Bravo
9453730,2023-05-14T08:05:57.000z,2023-05-14T09:05:57.000z,345,Florence,Morales KC
9457798,2023-05-14T03:00:40.000z,2023-05-14T04:00:40.000z,345,Jesus,Flowers QC
9463879,2024-04-19T21:47:50.000z,2024-04-19T22:47:50.000z,345,Elijah,Bridges KC
9471303,2023-05-11T17:03:01.000z,2023-05-11T18:03:01.000z,764,Harleigh,HER HONOUR JUDGE Wolfe
9484260,2024-05-15T18:21:56.000z,2024-05-15T19:21:56.000z,764,Brianna,Her Honour Judge Rivas
9494596,2023-08-17T18:07:47.000z,2023-08-17T19:07:47.000z,764,Emory,N/A
9495744,2024-03-23T11:40:28.000z,2024-03-23T12:40:28.000z,764,Hugh,HIS HONOUR JUDGE Glover
9503915,2023-04-01T07:35:40.000z,2023-04-01T08:35:40.000z,764,Lilliana,NONE
9506976,2023-05-08T21:57:04.000z,2023-05-08T22:57:04.000z,345,Ryleigh,Her Honour Judge Howe
9507490,2023-08-18T15:53:56.000z,2023-08-18T16:53:56.000z,345,Alina,Salas QC
9512839,2024-03-05T09:05:59.000z,2024-03-05T10:05:59.000z,744,Chaya,NONE
9518360,2023-05-12T19:50:24.000z,2023-05-12T20:50:24.000z,21,Jenesis,His Honour Judge Kramer
9518771,2023-10-17T05:02:51.000z,2023-10-17T06:02:51.000z,21,Weston,THE RECORDER OF LIVERPOOL
9521350,2024-04-25T16:20:13.000z,2024-04-25T17:20:13.000z,462,Lyanna,HER HONOUR JUDGE Harrison
9526485,2023-12-03T17:49:42.000z,2023-12-03T18:49:42.000z,21,Maggie,Her Honour Judge Short
9542780,2024-03-08T03:23:05.000z,2024-03-08T04:23:05.000z,462,Davion,Richards KC
9546171,2023-05-09T22:36:46.000z,2023-05-09T23:36:46.000z,462,Ridge,Palacios QC
9546683,2024-02-12T11:18:26.000z,2024-02-12T12:18:26.000z,744,Cataleya,Default, Judge
9553353,2023-12-22T14:39:37.000z,2023-12-22T15:39:37.000z,462,Myla,Her Honour Judge Morton
9559310,2023-03-19T03:44:40.000z,2023-03-19T04:44:40.000z,21,Helena,THE RECORDER OF LIVERPOOL
9574763,2023-09-29T11:00:37.000z,2023-09-29T12:00:37.000z,462,Alexis,HER HONOUR JUDGE Morrison
9575023,2024-02-27T19:01:08.000z,2024-02-27T20:01:08.000z,744,Chandler,N/A
9582136,2023-03-10T11:47:27.000z,2023-03-10T12:47:27.000z,744,Emely,Bravo KC
9592433,2023-12-23T05:14:39.000z,2023-12-23T06:14:39.000z,744,Anakin,HIS HONOUR JUDGE Gonzales
9596178,2023-09-15T09:00:50.000z,2023-09-15T10:00:50.000z,21,Chaya,N/A
9604230,2023-05-28T10:32:32.000z,2023-05-28T11:32:32.000z,462,Clyde,HIS HONOUR JUDGE Atkins
9609599,2024-02-25T19:45:39.000z,2024-02-25T20:45:39.000z,744,Harvey,HIS HONOUR JUDGE Roberts
9626055,2023-09-14T12:16:43.000z,2023-09-14T13:16:43.000z,462,Waverly,Ramsey QC
9626819,2024-04-14T07:45:45.000z,2024-04-14T08:45:45.000z,462,Jesus,N/A
9630884,2023-11-12T22:38:46.000z,2023-11-12T23:38:46.000z,744,Remington,NONE
9632017,2024-03-27T07:38:18.000z,2024-03-27T08:38:18.000z,744,Jason,Default, Judge
9632294,2023-06-28T12:35:04.000z,2023-06-28T13:35:04.000z,21,Oakley,THE RECORDER OF LIVERPOOL
9632374,2023-12-28T06:42:13.000z,2023-12-28T07:42:13.000z,462,Jenesis,N/A
9633958,2023-10-16T18:24:27.000z,2023-10-16T19:24:27.000z,21,Chandler,HIS HONOUR JUDGE Pineda
9635465,2023-09-09T21:22:07.000z,2023-09-09T22:22:07.000z,744,Eliel,HIS HONOUR JUDGE Williams
9635505,2023-07-29T19:29:11.000z,2023-07-29T20:29:11.000z,21,Calliope,HER HONOUR JUDGE Gibbs
9645989,2023-10-06T11:55:57.000z,2023-10-06T12:55:57.000z,462,Marco,HER HONOUR JUDGE Dominguez
9652144,2024-02-21T16:29:14.000z,2024-02-21T17:29:14.000z,21,Harvey,Raymond QC
9655340,2023-09-12T09:02:09.000z,2023-09-12T10:02:09.000z,462,Aria,Stuart KC
9655662,2023-12-09T12:32:04.000z,2023-12-09T13:32:04.000z,744,Bowen,HER HONOUR JUDGE Wang
9655867,2024-02-04T15:47:06.000z,2024-02-04T16:47:06.000z,744,Coraline,HER HONOUR JUDGE Powers
9657438,2023-11-23T10:02:39.000z,2023-11-23T11:02:39.000z,21,Zariyah,N/A
9666383,2024-05-01T07:15:02.000z,2024-05-01T08:15:02.000z,744,Weston,Default, Judge
9666922,2023-06-06T11:28:29.000z,2023-06-06T12:28:29.000z,21,Nova,N/A
9671587,2024-04-17T09:04:50.000z,2024-04-17T10:04:50.000z,21,Scarlette,HIS HONOUR JUDGE Krueger
9674751,2024-03-24T22:55:16.000z,2024-03-24T23:55:16.000z,462,Axel,Default, Judge
9675074,2023-09-20T02:49:50.000z,2023-09-20T03:49:50.000z,462,Zaniyah,HIS HONOUR JUDGE Morales
9679359,2023-05-28T14:23:13.000z,2023-05-28T15:23:13.000z,462,Phoenix,Richardson KC
9683283,2023-12-25T14:26:15.000z,2023-12-25T15:26:15.000z,744,Sienna,HER HONOUR JUDGE Bernal
9685812,2023-07-30T06:00:34.000z,2023-07-30T07:00:34.000z,462,Uriah,THE RECORDER OF LIVERPOOL
9686218,2024-04-09T13:41:17.000z,2024-04-09T14:41:17.000z,744,Jessie,N/A
9692536,2023-06-27T12:19:37.000z,2023-06-27T13:19:37.000z,21,Jamie,NONE
9695334,2023-05-30T00:09:27.000z,2023-05-30T01:09:27.000z,744,Ridge,Default, Judge
9701072,2023-12-30T19:19:43.000z,2023-12-30T20:19:43.000z,744,Brynleigh,Ortega KC
9703972,2023-09-08T14:40:29.000z,2023-09-08T15:40:29.000z,744,Reuben,Cisneros QC
9706271,2024-03-30T09:48:22.000z,2024-03-30T10:48:22.000z,744,Maxwell,THE RECORDER OF LIVERPOOL
9714845,2024-03-01T10:01:57.000z,2024-03-01T11:01:57.000z,744,Angie,Her Honour Judge Flynn
9714920,2023-08-11T04:44:10.000z,2023-08-11T05:44:10.000z,744,Samir,N/A
9726547,2023-11-20T00:56:00.000z,2023-11-20T01:56:00.000z,462,Landry,THE RECORDER OF LIVERPOOL
9727624,2024-03-26T04:19:57.000z,2024-03-26T05:19:57.000z,462,Mack,THE RECORDER OF LIVERPOOL
9733689,2024-03-03T16:48:42.000z,2024-03-03T17:48:42.000z,744,Tiana,Default, Judge
9738177,2023-08-12T19:11:00.000z,2023-08-12T20:11:00.000z,744,Scarlette,NONE
9738441,2024-04-29T17:48:37.000z,2024-04-29T18:48:37.000z,462,Krew,His Honour Judge Kerr
9789667,2023-02-28T13:54:20.000z,2023-02-28T14:54:20.000z,21,Everly,HER HONOUR JUDGE Rogers
9791205,2024-01-02T12:44:31.000z,2024-01-02T13:44:31.000z,462,Elisa,NONE
9802066,2023-07-18T10:18:50.000z,2023-07-18T11:18:50.000z,744,Zoe,N/A
9809228,2023-06-15T04:02:51.000z,2023-06-15T05:02:51.000z,21,Khari,HIS HONOUR JUDGE Shannon
9812691,2023-10-13T02:00:54.000z,2023-10-13T03:00:54.000z,21,Lilliana,Hill QC
9814505,2023-07-10T04:50:15.000z,2023-07-10T05:50:15.000z,744,Mordechai,Her Honour Judge Franklin
9815395,2023-11-25T01:25:18.000z,2023-11-25T02:25:18.000z,462,Kaylani,HIS HONOUR JUDGE Olsen
9831695,2024-01-06T03:49:44.000z,2024-01-06T04:49:44.000z,744,Remington,Default, Judge
9838456,2023-06-29T10:42:26.000z,2023-06-29T11:42:26.000z,462,Jazmine,HER HONOUR JUDGE Diaz
9841506,2024-02-19T10:13:49.000z,2024-02-19T11:13:49.000z,744,Adam,Her Honour Judge Carrillo
9846032,2023-06-11T06:59:38.000z,2023-06-11T07:59:38.000z,744,Serenity,His Honour Judge Lawson
9847874,2024-01-24T17:05:20.000z,2024-01-24T18:05:20.000z,744,Zechariah,THE RECORDER OF LIVERPOOL
9848164,2024-04-08T03:28:19.000z,2024-04-08T04:28:19.000z,21,Talon,Armstrong QC
9850206,2023-04-04T13:46:13.000z,2023-04-04T14:46:13.000z,462,Lilith,Her Honour Judge Walter
9854768,2023-06-30T09:42:21.000z,2023-06-30T10:42:21.000z,21,Rayna,HER HONOUR JUDGE Benitez
9855691,2023-03-29T06:02:56.000z,2023-03-29T07:02:56.000z,462,Diana,NONE
9859200,2023-12-07T03:01:10.000z,2023-12-07T04:01:10.000z,21,Dahlia,THE RECORDER OF LIVERPOOL
9863141,2024-04-21T19:55:24.000z,2024-04-21T20:55:24.000z,744,Margot,Parrish KC
9863172,2024-01-16T13:16:12.000z,2024-01-16T14:16:12.000z,462,Maggie,His Honour Judge Hoffman
9864370,2024-04-16T17:49:34.000z,2024-04-16T18:49:34.000z,462,Kylie,Her Honour Judge McCullough
9879891,2023-10-05T14:18:31.000z,2023-10-05T15:18:31.000z,744,Bowen,THE RECORDER OF LIVERPOOL
9880737,2024-03-12T18:43:29.000z,2024-03-12T19:43:29.000z,462,Zaniyah,Default, Judge
9888177,2024-04-14T08:53:51.000z,2024-04-14T09:53:51.000z,744,Dane,Christian KC
9894438,2023-07-17T21:14:18.000z,2023-07-17T22:14:18.000z,462,Gabrielle,Herrera KC
9894597,2023-05-06T07:25:21.000z,2023-05-06T08:25:21.000z,462,Josephine,Blanchard KC
9906616,2023-05-27T07:45:24.000z,2023-05-27T08:45:24.000z,744,Azrael,HIS HONOUR JUDGE Delarosa
9909226,2023-12-12T11:27:23.000z,2023-12-12T12:27:23.000z,21,Roland,His Honour Judge Barker
9909716,2023-07-19T13:27:27.000z,2023-07-19T14:27:27.000z,462,Emery,N/A
9916215,2024-01-16T02:39:52.000z,2024-01-16T03:39:52.000z,21,Kelvin,His Honour Judge James
9922475,2023-07-13T06:27:22.000z,2023-07-13T07:27:22.000z,462,Marie,Her Honour Judge Deleon
9925568,2023-06-25T11:54:53.000z,2023-06-25T12:54:53.000z,462,Phoebe,Simpson QC
9926560,2023-12-25T18:48:56.000z,2023-12-25T19:48:56.000z,744,Amiyah,His Honour Judge Haley
9943317,2023-02-27T02:54:52.000z,2023-02-27T03:54:52.000z,462,Gabriela,Fisher QC
9945803,2023-05-06T21:23:18.000z,2023-05-06T22:23:18.000z,21,Kira,NONE
9948731,2023-04-20T15:33:11.000z,2023-04-20T16:33:11.000z,21,Savannah,THE RECORDER OF LIVERPOOL
9953798,2023-09-05T19:05:30.000z,2023-09-05T20:05:30.000z,462,Alfredo,Hoffman KC
9959490,2024-04-17T08:20:12.000z,2024-04-17T09:20:12.000z,744,Maren,Her Honour Judge Landry
9962372,2024-05-15T13:29:58.000z,2024-05-15T14:29:58.000z,462,Kai,Default, Judge
9965223,2023-09-22T04:30:06.000z,2023-09-22T05:30:06.000z,744,Yaretzi,Default, Judge
9967140,2023-10-24T01:33:52.000z,2023-10-24T02:33:52.000z,744,Hadleigh,Default, Judge
9990066,2023-12-21T06:12:08.000z,2023-12-21T07:12:08.000z,462,Emery,Owen KC
9996429,2024-03-07T08:32:51.000z,2024-03-07T09:32:51.000z,744,Kingston,Byrd KC
10011027,2023-02-27T20:19:10.000z,2023-02-27T21:19:10.000z,744,Savannah,Her Honour Judge Tanner
10011938,2024-01-09T13:09:08.000z,2024-01-09T14:09:08.000z,744,Ramon,THE RECORDER OF LIVERPOOL
10021702,2024-03-15T20:54:15.000z,2024-03-15T21:54:15.000z,744,Kailani,THE RECORDER OF LIVERPOOL
10024044,2023-09-28T19:24:19.000z,2023-09-28T20:24:19.000z,462,Remi,His Honour Judge Santana
10025141,2023-04-28T22:17:47.000z,2023-04-28T23:17:47.000z,21,Abigail,THE RECORDER OF LIVERPOOL
10028149,2024-01-26T07:16:18.000z,2024-01-26T08:16:18.000z,744,Tiffany,N/A
10029771,2023-10-24T01:56:06.000z,2023-10-24T02:56:06.000z,744,Gianni,Default, Judge
10037090,2023-10-28T04:35:24.000z,2023-10-28T05:35:24.000z,744,Zoie,N/A
10037928,2024-03-30T15:34:45.000z,2024-03-30T16:34:45.000z,744,Londyn,His Honour Judge Howe
10039508,2023-12-09T18:20:09.000z,2023-12-09T19:20:09.000z,744,Mathias,Default, Judge
10041247,2023-11-19T01:57:22.000z,2023-11-19T02:57:22.000z,21,Bentley,Reynolds QC
10077788,2023-07-02T13:21:52.000z,2023-07-02T14:21:52.000z,744,Prince,HIS HONOUR JUDGE Gonzales
10078179,2024-04-08T13:34:42.000z,2024-04-08T14:34:42.000z,21,Blaine,HER HONOUR JUDGE Ballard
10083216,2023-09-09T10:17:52.000z,2023-09-09T11:17:52.000z,462,Ruth,Hale KC
10086192,2023-08-07T03:45:50.000z,2023-08-07T04:45:50.000z,744,Reina,NONE
10091825,2023-07-05T10:24:58.000z,2023-07-05T11:24:58.000z,21,Elaine,NONE
10092178,2023-06-29T16:17:12.000z,2023-06-29T17:17:12.000z,462,Casen,HIS HONOUR JUDGE Glenn
10092736,2024-01-29T18:42:14.000z,2024-01-29T19:42:14.000z,462,Averie,THE RECORDER OF LIVERPOOL
10094929,2024-04-06T13:33:42.000z,2024-04-06T14:33:42.000z,21,Karen,Her Honour Judge Molina
10097310,2023-04-12T05:43:20.000z,2023-04-12T06:43:20.000z,462,Tobias,Moon KC
10102128,2023-12-05T10:03:25.000z,2023-12-05T11:03:25.000z,21,Haisley,Her Honour Judge Reeves
10103046,2023-07-08T10:36:39.000z,2023-07-08T11:36:39.000z,744,River,HIS HONOUR JUDGE Macias
10113488,2023-06-12T09:30:44.000z,2023-06-12T10:30:44.000z,21,Cooper,His Honour Judge Benton
10114975,2023-06-16T12:52:13.000z,2023-06-16T13:52:13.000z,744,Egypt,His Honour Judge Garner
10118563,2023-05-23T10:49:39.000z,2023-05-23T11:49:39.000z,462,Nevaeh,Default, Judge
10128380,2024-01-18T11:26:38.000z,2024-01-18T12:26:38.000z,462,Gwendolyn,N/A
10136299,2023-12-09T05:34:12.000z,2023-12-09T06:34:12.000z,744,Fatima,HIS HONOUR JUDGE Ali
10138282,2023-08-21T11:08:51.000z,2023-08-21T12:08:51.000z,462,Marina,THE RECORDER OF LIVERPOOL
10138857,2024-04-12T18:06:42.000z,2024-04-12T19:06:42.000z,21,Aubree,Huber KC
10142591,2023-04-20T18:54:25.000z,2023-04-20T19:54:25.000z,21,Reginald,THE RECORDER OF LIVERPOOL
10144938,2024-05-11T14:50:15.000z,2024-05-11T15:50:15.000z,462,Arturo,Default, Judge
10166025,2024-03-01T21:34:44.000z,2024-03-01T22:34:44.000z,21,Harris,Default, Judge
10169319,2024-01-29T17:51:58.000z,2024-01-29T18:51:58.000z,21,Jaime,NONE
10176354,2023-07-10T01:08:17.000z,2023-07-10T02:08:17.000z,744,Katelyn,Vaughan KC
10178538,2024-02-20T09:10:24.000z,2024-02-20T10:10:24.000z,462,Jakob,Carpenter QC
10186625,2023-10-26T08:36:26.000z,2023-10-26T09:36:26.000z,744,Shane,Her Honour Judge Rivera
10194377,2023-06-05T02:29:20.000z,2023-06-05T03:29:20.000z,744,Shiloh,HIS HONOUR JUDGE Rivera
10207082,2023-04-18T13:15:46.000z,2023-04-18T14:15:46.000z,462,Anthony,N/A
10209583,2023-05-29T22:02:50.000z,2023-05-29T23:02:50.000z,462,Albert,N/A
10209703,2023-06-23T12:32:52.000z,2023-06-23T13:32:52.000z,21,King,THE RECORDER OF LIVERPOOL
10211435,2023-03-27T22:01:32.000z,2023-03-27T23:01:32.000z,744,Elaina,THE RECORDER OF LIVERPOOL
10211516,2023-09-29T03:22:34.000z,2023-09-29T04:22:34.000z,462,Daphne,Her Honour Judge Rasmussen
10213642,2023-08-05T08:59:24.000z,2023-08-05T09:59:24.000z,744,Evan,HER HONOUR JUDGE Wolf
10213978,2023-09-23T13:02:07.000z,2023-09-23T14:02:07.000z,744,Castiel,His Honour Judge Skinner
10215474,2024-03-12T20:11:57.000z,2024-03-12T21:11:57.000z,744,Naya,THE RECORDER OF LIVERPOOL
10219269,2024-03-09T07:13:06.000z,2024-03-09T08:13:06.000z,21,Milo,HER HONOUR JUDGE Blankenship
10226560,2024-05-19T15:08:45.000z,2024-05-19T16:08:45.000z,462,Jaxx,HER HONOUR JUDGE Fuller
10227998,2023-02-28T10:13:01.000z,2023-02-28T11:13:01.000z,21,Stormi,HIS HONOUR JUDGE Cameron
10238197,2023-08-22T22:23:11.000z,2023-08-22T23:23:11.000z,462,Bryson,Her Honour Judge Petersen
10249516,2023-08-15T03:26:54.000z,2023-08-15T04:26:54.000z,462,Idris,THE RECORDER OF LIVERPOOL
10249683,2023-03-22T16:02:09.000z,2023-03-22T17:02:09.000z,744,Brooks,THE RECORDER OF LIVERPOOL
10253048,2023-09-23T19:50:28.000z,2023-09-23T20:50:28.000z,744,Rylan,N/A
10254057,2024-02-10T16:20:34.000z,2024-02-10T17:20:34.000z,462,Anders,THE RECORDER OF LIVERPOOL
10259450,2024-01-30T22:43:54.000z,2024-01-30T23:43:54.000z,462,Azrael,His Honour Judge Parra
10261106,2024-03-12T06:44:54.000z,2024-03-12T07:44:54.000z,21,Finnegan,Bender QC
10262300,2023-09-19T11:50:42.000z,2023-09-19T12:50:42.000z,462,Peyton,HIS HONOUR JUDGE Ahmed
10264971,2023-10-27T20:54:38.000z,2023-10-27T21:54:38.000z,21,Elodie,Robles KC
10273346,2024-04-13T03:15:30.000z,2024-04-13T04:15:30.000z,462,Fabian,Her Honour Judge Stephenson
10276753,2023-07-02T17:53:36.000z,2023-07-02T18:53:36.000z,21,Emmie,HIS HONOUR JUDGE Stewart
10278857,2023-12-26T07:13:14.000z,2023-12-26T08:13:14.000z,462,Amani,N/A
10283124,2024-03-16T20:23:35.000z,2024-03-16T21:23:35.000z,21,Amber,Her Honour Judge Enriquez
10295367,2024-03-14T00:44:49.000z,2024-03-14T01:44:49.000z,462,Sullivan,Owens QC
10300431,2023-06-27T20:39:59.000z,2023-06-27T21:39:59.000z,21,Malachi,N/A
10300795,2023-08-20T14:07:18.000z,2023-08-20T15:07:18.000z,462,Amara,THE RECORDER OF LIVERPOOL
10309962,2024-04-12T19:38:46.000z,2024-04-12T20:38:46.000z,21,Walker,N/A
10310222,2023-05-26T06:43:47.000z,2023-05-26T07:43:47.000z,21,Novah,Fleming QC
10310308,2023-10-22T22:49:20.000z,2023-10-22T23:49:20.000z,462,Joey,NONE
10310309,2023-10-29T01:37:54.000z,2023-10-29T02:37:54.000z,462,Joey,THE RECORDER OF LIVERPOOL
10310792,2023-12-22T07:34:11.000z,2023-12-22T08:34:11.000z,462,Marilyn,THE RECORDER OF LIVERPOOL
10311059,2024-02-20T02:17:07.000z,2024-02-20T03:17:07.000z,462,Willow,NONE
10312226,2023-09-30T16:04:37.000z,2023-09-30T17:04:37.000z,744,Brodie,Velasquez KC
10312302,2023-09-10T04:09:25.000z,2023-09-10T05:09:25.000z,462,Romeo,His Honour Judge Armstrong
10316534,2023-11-30T10:21:20.000z,2023-11-30T11:21:20.000z,21,Romina,Marshall QC
10318408,2023-07-03T13:38:39.000z,2023-07-03T14:38:39.000z,21,Shepherd,HER HONOUR JUDGE Cordova
10319530,2023-03-09T00:02:11.000z,2023-03-09T01:02:11.000z,21,Bryant,N/A
10321195,2023-07-01T09:01:08.000z,2023-07-01T10:01:08.000z,744,Charles,THE RECORDER OF LIVERPOOL
10324909,2024-04-06T01:34:05.000z,2024-04-06T02:34:05.000z,744,Skye,N/A
10328591,2023-05-18T22:24:50.000z,2023-05-18T23:24:50.000z,21,Tony,HER HONOUR JUDGE Sloan
10330440,2023-07-03T16:31:14.000z,2023-07-03T17:31:14.000z,462,Naya,Jackson KC
10334387,2023-03-18T18:12:22.000z,2023-03-18T19:12:22.000z,744,Moises,N/A
10334628,2024-03-06T01:25:02.000z,2024-03-06T02:25:02.000z,462,Jaylin,NONE
10338885,2023-06-14T05:57:42.000z,2023-06-14T06:57:42.000z,462,Kaysen,THE RECORDER OF LIVERPOOL
10347699,2024-03-21T01:06:30.000z,2024-03-21T02:06:30.000z,21,Lyric,Sweeney QC
10362581,2023-05-10T13:43:46.000z,2023-05-10T14:43:46.000z,21,Jose,HER HONOUR JUDGE Evans
10363751,2023-12-25T04:07:43.000z,2023-12-25T05:07:43.000z,744,Ayden,NONE
10367112,2023-12-08T03:15:52.000z,2023-12-08T04:15:52.000z,21,Bodhi,His Honour Judge Wheeler
10368936,2024-01-23T10:30:14.000z,2024-01-23T11:30:14.000z,21,Emiliano,N/A
10375434,2023-06-29T09:13:23.000z,2023-06-29T10:13:23.000z,21,Poppy,Hanson QC
10376327,2023-07-03T17:47:14.000z,2023-07-03T18:47:14.000z,21,Tyson,HER HONOUR JUDGE Molina
10388802,2024-01-29T12:34:20.000z,2024-01-29T13:34:20.000z,21,Madelyn,HER HONOUR JUDGE Webster
10395611,2024-04-06T08:53:52.000z,2024-04-06T09:53:52.000z,744,Milan,THE RECORDER OF LIVERPOOL
10399212,2023-09-15T06:22:18.000z,2023-09-15T07:22:18.000z,744,Belen,NONE
10401666,2023-11-29T18:33:07.000z,2023-11-29T19:33:07.000z,21,Ruth,N/A
10406063,2023-04-11T19:46:56.000z,2023-04-11T20:46:56.000z,21,Karter,Curry KC
10413268,2023-09-03T01:33:17.000z,2023-09-03T02:33:17.000z,744,Reese,His Honour Judge Bryan
10421448,2023-10-30T03:42:33.000z,2023-10-30T04:42:33.000z,744,Ismael,Her Honour Judge Robinson
10423278,2024-05-06T11:44:01.000z,2024-05-06T12:44:01.000z,462,Luella,Deleon KC
10424509,2023-03-26T04:26:47.000z,2023-03-26T05:26:47.000z,21,Fallon,HIS HONOUR JUDGE Kennedy
10437422,2023-11-02T01:59:57.000z,2023-11-02T02:59:57.000z,462,Emanuel,Bradley QC
10449941,2024-05-13T22:17:25.000z,2024-05-13T23:17:25.000z,744,Harold,His Honour Judge Spencer
10450335,2023-07-03T18:47:10.000z,2023-07-03T19:47:10.000z,21,Alex,NONE
10452954,2023-03-24T18:05:48.000z,2023-03-24T19:05:48.000z,462,Mylo,Frazier QC
10456314,2023-03-08T15:38:21.000z,2023-03-08T16:38:21.000z,21,Benicio,Gallagher QC
10458762,2024-01-23T00:40:24.000z,2024-01-23T01:40:24.000z,744,Dane,Sullivan KC
10473832,2024-02-21T08:30:33.000z,2024-02-21T09:30:33.000z,21,Cade,His Honour Judge Phillips
10478914,2023-03-24T16:13:51.000z,2023-03-24T17:13:51.000z,462,Sarai,HER HONOUR JUDGE Lowery
10488412,2024-01-20T13:25:22.000z,2024-01-20T14:25:22.000z,21,Kyle,THE RECORDER OF LIVERPOOL
10494409,2023-06-07T02:32:34.000z,2023-06-07T03:32:34.000z,744,Jamison,THE RECORDER OF LIVERPOOL
10495518,2024-03-30T13:24:15.000z,2024-03-30T14:24:15.000z,744,Harper,His Honour Judge McConnell
10496196,2023-05-06T16:12:46.000z,2023-05-06T17:12:46.000z,462,Lily,Dunlap QC
10496326,2024-05-03T01:05:09.000z,2024-05-03T02:05:09.000z,462,Gustavo,NONE
10520755,2023-04-17T15:52:42.000z,2023-04-17T16:52:42.000z,21,Yosef,Figueroa KC
10524065,2023-04-24T04:22:12.000z,2023-04-24T05:22:12.000z,462,Gemma,Ponce KC
10529121,2024-02-14T08:46:31.000z,2024-02-14T09:46:31.000z,744,Matthew,His Honour Judge Dawson
10531731,2023-03-10T15:29:45.000z,2023-03-10T16:29:45.000z,21,Robin,Her Honour Judge Gaines
10532955,2023-04-28T10:18:33.000z,2023-04-28T11:18:33.000z,462,Rosa,His Honour Judge Holland
10534051,2023-06-19T19:28:11.000z,2023-06-19T20:28:11.000z,744,Emelia,NONE
10539194,2024-02-29T06:16:04.000z,2024-02-29T07:16:04.000z,661,Elsie,Her Honour Judge Nolan
10542079,2023-08-10T19:30:11.000z,2023-08-10T20:30:11.000z,634,Alaya,Brown KC
10554394,2023-07-22T16:31:07.000z,2023-07-22T17:31:07.000z,661,Meredith,NONE
10562593,2023-04-15T09:39:19.000z,2023-04-15T10:39:19.000z,634,Braelynn,McCullough QC
10567451,2023-09-09T04:09:32.000z,2023-09-09T05:09:32.000z,634,Mary,NONE
10571126,2024-01-26T09:00:14.000z,2024-01-26T10:00:14.000z,661,Brecken,Barker KC
10577713,2023-06-01T06:03:00.000z,2023-06-01T07:03:00.000z,634,Colt,His Honour Judge Fitzpatrick
10614675,2023-10-31T13:16:12.000z,2023-10-31T14:16:12.000z,661,Jeremy,His Honour Judge Xiong
10627255,2023-04-09T19:58:38.000z,2023-04-09T20:58:38.000z,661,Melanie,His Honour Judge Stanton
10632453,2024-04-11T22:44:45.000z,2024-04-11T23:44:45.000z,716,Ellis,HIS HONOUR JUDGE Cordova
10635421,2023-04-20T00:59:05.000z,2023-04-20T01:59:05.000z,716,Mark,Berger KC
10640874,2024-05-10T20:16:50.000z,2024-05-10T21:16:50.000z,610,Joanna,THE RECORDER OF SWINDON
10650529,2023-10-26T01:27:02.000z,2023-10-26T02:27:02.000z,716,Gwendolyn,Her Honour Judge Leblanc
10650864,2023-09-07T14:28:36.000z,2023-09-07T15:28:36.000z,716,Anika,Phillips KC
